NAME,UniprotID,SensorID_Presence,CellCompartment,ProteinName,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,An.color,An.number,Annotation,Sirt6ID_IR2h,Ku80ID_IR2h,Mre11ID_IR2h,Sirt6_shScr.logFC,Sirt6_shNcl.logFC,Sirt6_DiffBound.logFC,Ku80ID_shScr.logFC,Ku80ID_shNcl.logFC,Ku80ID_DiffBound.logFC,Mre11_shScr.logFC,Mre11_shNcl.logFC,Mre11_DiffBound.logFC,Sirt6_shScr.Treatment,Sirt6_shNcl.Treatment,Sirt6_DiffBound.Treatment,Ku80ID_shScr.Treatment,Ku80ID_shNcl.Treatment,Ku80ID_DiffBound.Treatment,Mre11_shScr.Treatment,Mre11_shNcl.Treatment,Mre11_DiffBound.Treatment,Sirt6_shScr.T.Test,Sirt6_shNcl.T.Test,Sirt6_DiffBound.T.Test,Ku80ID_shScr.T.Test,Ku80ID_shNcl.T.Test,Ku80ID_DiffBound.T.Test,Mre11_shScr.T.Test,Mre11_shNcl.T.Test,Mre11_DiffBound.T.Test,Sirt6ID_Presence,Ku80_Prescence,Mre11_Prescence,Sirt6_shScr.p.mod,Sirt6_shScr.q.ord,Sirt6_shScr.q.mod,Sirt6_shNcl.p.mod,Sirt6_shNcl.q.ord,Sirt6_shNcl.q.mod,Sirt6_DiffBound.p.mod,Sirt6_DiffBound.q.ord,Sirt6_DiffBound.q.mod,Ku80ID_shScr.p.mod,Ku80ID_shScr.q.ord,Ku80ID_shScr.q.mod,Ku80ID_shNcl.p.mod,Ku80ID_shNcl.q.ord,Ku80ID_shNcl.q.mod,Ku80ID_DiffBound.p.mod,Ku80ID_DiffBound.q.ord,Ku80ID_DiffBound.q.mod,Mre11_shScr.p.mod,Mre11_shScr.q.ord,Mre11_shScr.q.mod,Mre11_shNcl.p.mod,Mre11_shNcl.q.ord,Mre11_shNcl.q.mod,Mre11_DiffBound.p.mod,Mre11_DiffBound.q.ord,Mre11_DiffBound.q.mod,Time.Point,Order
GTF3C2,Q8WUA4,0,Nucleoplasm,General transcription factor IIIC subunit 2,NHEJ,nucleoplasm [GO:0005654]; transcription factor TFIIIC complex [GO:0000127],Transcription,RNA polymerase III general transcription initiation factor activity [GO:0000995],9606.ENSP00000352536,slateblue1,9,Transcription Regulation,0,0,0,2.315444444,0,-3.71,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,5.93939E-05,1.34554E-06,1.89416E-05,0,0,0,0.024037472,0.12269443,0.082444349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
GTF2H2C_2,Q6P1K8,0,Nucleoplasm,GTF2H2 family member C,0,nuclear speck [GO:0016607]; transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675],"DNA damage, DNA repair, Transcription, Transcription regulation",zinc ion binding [GO:0008270],9606.ENSP00000422907,slateblue1,9,Transcription Regulation,0,0,0,3.543777778,0,-4.938333333,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,1.00629E-06,4.14598E-08,3.74408E-07,0,0,0,0.006509273,0.102653417,0.04820056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
HIVEP1,P15822,0,Nucleoplasm,HIVEP zinc finger 1,0,cytosol [GO:0005829]; mitochondrion [GO:0005739]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation","Activator, DNA-binding",9606.ENSP00000368698,slateblue1,9,Transcription Regulation,0,0,0,0,6.648111111,10.402,0,0,0,0,0,0,0,shNcl,shNcl,0,0,0,0,0,0,0,shNcl_vs_Cneg,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0,0,0,1.03487E-07,6.3906E-07,2.0523E-06,3.48264E-05,0.021898192,0.003695829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
ILK,Q13418,0,Nucleoplasm,Integrin linked kinase,0,centrosome [GO:0005813]; chromatin [GO:0000785]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; sarcomere [GO:0030017],branching involved in ureteric bud morphogenesis [GO:0001658]; caveola assembly [GO:0070836]; cell morphogenesis [GO:0000902]; cell projection organization [GO:0030030]; cell-matrix adhesion [GO:0007160]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; fibroblast migration [GO:0010761]; integrin-mediated signaling pathway [GO:0007229]; mitotic spindle organization [GO:0007052]; myelination in peripheral nervous system [GO:0022011]; negative regulation of neural precursor cell proliferation [GO:2000178]; nerve development [GO:0021675]; neural precursor cell proliferation [GO:0061351]; outflow tract morphogenesis [GO:0003151]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; platelet aggregation [GO:0070527]; positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of signal transduction [GO:0009967]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]; protein localization to cell cortex [GO:0072697]; protein phosphorylation [GO:0006468]; substrate adhesion-dependent cell spreading [GO:0034446]; tumor necrosis factor-mediated signaling pathway [GO:0033209],"Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000379975,slateblue1,9,Transcription Regulation,0,0,0,3.814444444,0,-5.209,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,1.18059E-06,1.1535E-07,4.3683E-07,0,0,0,0.005492946,0.102485092,0.045636131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
IRF2BP2,Q7Z5L9,0,Nucleoplasm,Interferon regulatory factor 2 binding protein 2,0,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation","Activator, Repressor",9606.ENSP00000355568,slateblue1,9,Transcription Regulation,0,0,0,0,2.171777778,5.925666667,0,0,0,0,0,0,0,shNcl,shNcl,0,0,0,0,0,0,0,shNcl_vs_Cneg,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0,0,0,0.010126247,0.005774524,0.007159685,0.002297822,0.101712084,0.045636131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
JUNB,P17275,0,Nucleoplasm,"JunB proto-oncogene, AP-1 transcription factor subunit",0,chromatin [GO:0000785]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]; transcription factor AP-1 complex [GO:0035976]; transcription regulator complex [GO:0005667],"Transcription, Transcription regulation",DNA-binding,9606.ENSP00000303315,slateblue1,9,Transcription Regulation,0,0,0,3.850777778,8.388111111,4.537333333,0,0,0,0,0,0,shScramble,shNcl,shNcl,0,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,4.64471E-07,4.14598E-08,2.85991E-07,6.47117E-08,2.00626E-06,1.58783E-06,0.011372679,0.113802091,0.055478575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
MED14,O60244,0,Nucleoplasm,Mediator complex subunit 14,HR,core mediator complex [GO:0070847]; mediator complex [GO:0016592]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation",Activator,9606.ENSP00000323720,slateblue1,9,Transcription Regulation,0,0,0,5.386111111,0,0,0,0,0,0,0,0,shScramble,0,0,0,0,0,0,0,0,shScr_vs_Cneg,0,0,0,0,0,0,0,0,Sirt6,0,0,2.0898E-05,1.60352E-05,7.00959E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
MED17,Q9NVC6,0,Nucleoplasm,Mediator complex subunit 17,HR,core mediator complex [GO:0070847]; mediator complex [GO:0016592]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; ubiquitin ligase complex [GO:0000151],"Transcription, Transcription regulation",Activator,9606.ENSP00000251871,slateblue1,9,Transcription Regulation,0,0,0,3.000444444,0,0,0,0,0,0,0,0,shScramble,0,0,0,0,0,0,0,0,shScr_vs_Cneg,0,0,0,0,0,0,0,0,Sirt6,0,0,0.000165658,4.55161E-05,5.01254E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
MED18,Q9BUE0,0,Nucleoplasm,Mediator complex subunit 18,0,core mediator complex [GO:0070847]; mediator complex [GO:0016592]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151],"Transcription, Transcription regulation",Activator,9606.ENSP00000362948,slateblue1,9,Transcription Regulation,0,0,0,3.684777778,0,-5.079333333,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,1.08522E-06,6.91686E-08,4.03027E-07,0,0,0,0.005939054,0.102485092,0.04572325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
MNAT1,P51948,0,Nucleoplasm,MNAT1 component of CDK activating kinase,0,CAK-ERCC2 complex [GO:0070516]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; nucleoplasm [GO:0005654]; transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675]; transcription factor TFIIK complex [GO:0070985],"Cell cycle, Transcription, Transcription regulation",cyclin-dependent protein serine/threonine kinase activator activity [GO:0061575]; zinc ion binding [GO:0008270],9606.ENSP00000261245,slateblue1,9,Transcription Regulation,0,0,0,2.926333333,0,-5.015333333,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0.014227138,0.002673554,0.001797774,0,0,0,0.005736909,0.101712084,0.045636131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
NELFCD,Q8IXH7,0,Nucleoplasm,Negative elongation factor complex member C/D,0,membrane [GO:0016020]; NELF complex [GO:0032021]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation","Repressor, RNA-binding",9606.ENSP00000473290,slateblue1,9,Transcription Regulation,0,0,0,2.373111111,0,0,0,0,0,0,0,0,shScramble,0,0,0,0,0,0,0,0,shScr_vs_Cneg,0,0,0,0,0,0,0,0,Sirt6,0,0,0.000184101,1.78725E-05,5.54555E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
NKAP,Q8N5F7,0,Nucleoplasm,NFKB activating protein,0,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Notch signaling pathway, Transcription, Transcription regulation",Repressor,9606.ENSP00000360464,slateblue1,9,Transcription Regulation,0,0,0,3.324666667,0,-3.502666667,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0.009082496,0.001981661,0.001242562,0,0,0,0.025346857,0.116795992,0.084975839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
NCOR1,O75376,0,Nucleoplasm,Nuclear receptor corepressor 1,0,chromatin [GO:0000785]; cytosol [GO:0005829]; histone deacetylase complex [GO:0000118]; membrane [GO:0016020]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription repressor complex [GO:0017053],"Biological rhythms, Transcription, Transcription regulation","Chromatin regulator, DNA-binding, Repressor",9606.ENSP00000268712,slateblue1,9,Transcription Regulation,0,0,0,4.880111111,3.293777778,0,0,0,0,0,0,0,shScramble,shNcl,0,0,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,0,0,0,0,0,Sirt6,0,0,9.43501E-07,4.0126E-07,3.51697E-07,0.004012459,0.005680081,0.00370222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
NR2F1,P10589,0,Nucleoplasm,Nuclear receptor subfamily 2 group F member 1,0,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation","Activator, DNA-binding, Receptor, Repressor",9606.ENSP00000325819,slateblue1,9,Transcription Regulation,0,0,0,2.540777778,0,-3.935333333,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0.000100047,1.00397E-05,3.131E-05,0,0,0,0.02175096,0.125123049,0.077741206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
NFYB,P25208,0,Nucleoplasm,Nuclear transcription factor Y subunit beta,0,CCAAT-binding factor complex [GO:0016602]; chromatin [GO:0000785]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-DNA complex [GO:0032993]; RNA polymerase II transcription regulator complex [GO:0090575],"Transcription, Transcription regulation","Activator, DNA-binding",9606.ENSP00000240055,slateblue1,9,Transcription Regulation,0,0,0,3.208444444,0,-4.603,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,4.70941E-05,1.13863E-05,1.51149E-05,0,0,0,0.013205591,0.114808987,0.060062811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
NFYC,Q13952,0,Nucleoplasm,Nuclear transcription factor Y subunit gamma,0,CCAAT-binding factor complex [GO:0016602]; chromatin [GO:0000785]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-DNA complex [GO:0032993]; RNA polymerase II transcription regulator complex [GO:0090575],"Transcription, Transcription regulation","Activator, DNA-binding",9606.ENSP00000312617,slateblue1,9,Transcription Regulation,0,0,0,3.516333333,0,0,0,0,0,0,0,0,shScramble,0,0,0,0,0,0,0,0,shScr_vs_Cneg,0,0,0,0,0,0,0,0,Sirt6,0,0,0.010875621,0.002296209,0.001436612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
PAXBP1,Q9Y5B6,0,Nucleoplasm,PAX3 and PAX7 binding protein 1,0,cytosol [GO:0005829]; nucleus [GO:0005634],"Myogenesis, Transcription, Transcription regulation",DNA-binding,9606.ENSP00000328992,slateblue1,9,Transcription Regulation,0,0,0,4.735111111,0,0,0,0,0,0,0,0,shScramble,0,0,0,0,0,0,0,0,shScr_vs_Cneg,0,0,0,0,0,0,0,0,Sirt6,0,0,0.00036321,0.000215405,0.000103217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
POU2F1,P14859,0,Nucleoplasm,POU class 2 homeobox 1,0,chromatin [GO:0000785]; endoplasmic reticulum [GO:0005783]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575],"Transcription, Transcription regulation","Activator, DNA-binding",9606.ENSP00000356840,slateblue1,9,Transcription Regulation,0,0,0,3.428444444,0,-4.823,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,1.94347E-06,9.67145E-08,7.08666E-07,0,0,0,0.007569433,0.108469386,0.050158614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
PPP2CB,P62714,0,Nucleoplasm,Protein phosphatase 2 catalytic subunit beta,0,"chromosome, centromeric region [GO:0000775]; cytosol [GO:0005829]; FAR/SIN/STRIPAK complex [GO:0090443]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]; spindle pole [GO:0000922]",apoptotic mitochondrial changes [GO:0008637]; mitotic cell cycle [GO:0000278]; negative regulation of gene expression [GO:0010629]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of Ras protein signal transduction [GO:0046580]; negative regulation of tumor necrosis factor-mediated signaling pathway [GO:0010804]; peptidyl-serine dephosphorylation [GO:0070262]; peptidyl-threonine dephosphorylation [GO:0035970]; positive regulation of microtubule binding [GO:1904528]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein dephosphorylation [GO:0006470]; response to antibiotic [GO:0046677]; response to endoplasmic reticulum stress [GO:0034976]; response to hydrogen peroxide [GO:0042542]; response to lead ion [GO:0010288],"Hydrolase, Protein phosphatase",9606.ENSP00000221138,slateblue1,9,Transcription Regulation,0,0,0,0,2.881777778,6.635666667,0,0,0,0,0,0,0,shNcl,shNcl,0,0,0,0,0,0,0,shNcl_vs_Cneg,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0,0,0,0.004213855,0.004745899,0.00380056,0.002409206,0.101712084,0.045636131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
RSF1,Q96T23,0,Nucleoplasm,Remodeling and spacing factor 1,0,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RSF complex [GO:0031213],"Transcription, Transcription regulation",Chromatin regulator,9606.ENSP00000311513,slateblue1,9,Transcription Regulation,0,0,0,0,4.607555556,0,0,0,0,0,0,0,0,shNcl,0,0,0,0,0,0,0,0,shNcl_vs_Cneg,0,0,0,0,0,0,0,Sirt6,0,0,0,0,0,0.010246877,0.013760989,0.007229544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
RCOR1,Q9UKL0,0,Nucleoplasm,REST corepressor 1,0,DNA repair complex [GO:1990391]; histone deacetylase complex [GO:0000118]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; transcription repressor complex [GO:0017053],"Host-virus interaction, Transcription, Transcription regulation","Chromatin regulator, Repressor",9606.ENSP00000262241,slateblue1,9,Transcription Regulation,0,0,0,3.882333333,3.257666667,0,0,0,0,0,0,0,shScramble,shNcl,0,0,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,0,0,0,0,0,Sirt6,0,0,0.004776871,0.001280056,0.000735441,0.017025321,0.016933554,0.010866331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
POLR2B,P30876,0,Nucleoplasm,RNA polymerase II subunit B,HR,"membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II, core complex [GO:0005665]",Transcription,"Hydrolase, Nucleotidyltransferase, RNA-directed RNA polymerase, Transferase",9606.ENSP00000370625,slateblue1,9,Transcription Regulation,0,0,0,0,5.156111111,8.91,0,0,0,0,0,0,0,shNcl,shNcl,0,0,0,0,0,0,0,shNcl_vs_Cneg,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0,0,0,2.65616E-07,4.61398E-08,3.32019E-06,4.00993E-05,0.013490966,0.003695829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
POLR2D,O15514,0,Nucleoplasm,RNA polymerase II subunit D,HR,"cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II, core complex [GO:0005665]",Transcription,nucleotide binding [GO:0000166]; translation initiation factor binding [GO:0031369],9606.ENSP00000272645,slateblue1,9,Transcription Regulation,0,0,0,3.529555556,0,-5.597333333,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0.004095147,0.001122359,0.00065982,0,0,0,0.003431047,0.101712084,0.045636131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
STAT3,P40763,0,Nucleoplasm,Signal transducer and activator of transcription 3,0,chromatin [GO:0000785]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; RNA polymerase II transcription regulator complex [GO:0090575]; transcription regulator complex [GO:0005667],"Host-virus interaction, Transcription, Transcription regulation","Activator, DNA-binding",9606.ENSP00000264657,slateblue1,9,Transcription Regulation,0,0,0,0,9.314888889,14.39566667,0,0,0,0,0,0,0,shNcl,shNcl,0,0,0,0,0,0,0,shNcl_vs_Cneg,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0,0,0,0.000520902,0.003296088,0.000946184,6.66392E-06,0.020897556,0.003695829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
SPEN,Q96T58,0,Nucleoplasm,Spen family transcriptional repressor,0,extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription repressor complex [GO:0017053],"Host-virus interaction, Notch signaling pathway, Transcription, Transcription regulation","Activator, DNA-binding, Repressor, RNA-binding",9606.ENSP00000364912,slateblue1,9,Transcription Regulation,0,0,0,0,4.031111111,0,0,0,0,0,0,0,0,shNcl,0,0,0,0,0,0,0,0,shNcl_vs_Cneg,0,0,0,0,0,0,0,Sirt6,0,0,0,0,0,6.71522E-05,0.000230086,0.000251559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
SCAF8,Q9UPN6,0,Nucleoplasm,SR-related CTD associated factor 8,0,cytoplasm [GO:0005737]; mRNA cleavage factor complex [GO:0005849]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation",RNA-binding,9606.ENSP00000413098,slateblue1,9,Transcription Regulation,0,0,0,5.249111111,0,-4.561333333,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,2.5444E-06,1.66131E-06,9.14508E-07,0,0,0,0.014381587,0.117100329,0.061583842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
TFCP2,Q12800,0,Nucleoplasm,Transcription factor CP2,0,chromatin [GO:0000785]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],"Transcription, Transcription regulation",DNA-binding,9606.ENSP00000257915,slateblue1,9,Transcription Regulation,0,0,0,2.946222222,0,0,0,0,0,0,0,0,shScramble,0,0,0,0,0,0,0,0,shScr_vs_Cneg,0,0,0,0,0,0,0,0,Sirt6,0,0,0.025012517,0.004267754,0.002928564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
TRIM24,O15164,0,Nucleoplasm,Tripartite motif containing 24,0,chromatin [GO:0000785]; cytosol [GO:0005829]; euchromatin [GO:0000791]; male germ cell nucleus [GO:0001673]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perichromatin fibrils [GO:0005726],"Transcription, Transcription regulation, Ubl conjugation pathway","DNA-binding, Repressor, Transferase",9606.ENSP00000340507,slateblue1,9,Transcription Regulation,0,0,0,2.538777778,0,-3.933333333,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0.000116819,1.29748E-05,3.63325E-05,0,0,0,0.022207091,0.126341323,0.078943427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
WIZ,O95785,0,Nucleoplasm,WIZ zinc finger,0,extracellular exosome [GO:0070062]; midbody [GO:0030496]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],positive regulation of nuclear cell cycle DNA replication [GO:0010571]; protein stabilization [GO:0050821]; regulation of transcription by RNA polymerase II [GO:0006357],"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; histone methyltransferase binding [GO:1990226]; metal ion binding [GO:0046872]; protein-containing complex binding [GO:0044877]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; transcription corepressor binding [GO:0001222]",9606.ENSP00000469534,slateblue1,9,Transcription Regulation,0,0,0,0,5.871777778,0,0,0,0,0,0,0,0,shNcl,0,0,0,0,0,0,0,0,shNcl_vs_Cneg,0,0,0,0,0,0,0,Sirt6,0,0,0,0,0,3.3059E-06,3.67545E-05,2.73769E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
ZGPAT,Q8N5A5,0,Nucleoplasm,Zinc finger CCCH-type and G-patch domain containing,0,chromatin [GO:0000785]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"Transcription, Transcription regulation","DNA-binding, Repressor",9606.ENSP00000332013,slateblue1,9,Transcription Regulation,0,0,0,3.135444444,0,0,0,0,0,0,0,0,shScramble,0,0,0,0,0,0,0,0,shScr_vs_Cneg,0,0,0,0,0,0,0,0,Sirt6,0,0,0.002404855,0.0007179,0.000444094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
ZNF148,Q9UQR1,0,Nucleoplasm,Zinc finger protein 148,0,Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654],"Transcription, Transcription regulation","DNA-binding, Repressor",9606.ENSP00000353863,slateblue1,9,Transcription Regulation,0,0,0,1.877111111,3.047444444,0,0,0,0,0,0,0,shScramble,shNcl,0,0,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,0,0,0,0,0,Sirt6,0,0,0.000562494,2.36033E-05,0.000151088,0.007434281,0.008074228,0.005700464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
ZNF281,Q9Y2X9,0,Nucleoplasm,Zinc finger protein 281,0,nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Differentiation, Transcription, Transcription regulation","DNA-binding, Repressor",9606.ENSP00000294740,slateblue1,9,Transcription Regulation,0,0,0,0,6.428111111,7.816666667,0,0,0,0,0,0,0,shNcl,shNcl,0,0,0,0,0,0,0,shNcl_vs_Cneg,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,0,0,0,1.08597E-07,4.66771E-07,2.05558E-06,0.010741561,0.1393526,0.054603124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
ZNF579,Q8NAF0,0,Nucleoplasm,Zinc finger protein 579,0,nucleus [GO:0005634],"Transcription, Transcription regulation",DNA-binding,9606.ENSP00000320188,slateblue1,9,Transcription Regulation,0,0,0,4.591111111,0,-5.985666667,0,0,0,0,0,0,shScramble,0,shScramble,0,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,0,0,0,Sirt6,0,0,1.57597E-07,4.14598E-08,2.85991E-07,0,0,0,0.00260219,0.101712084,0.045636131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
