NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
CCAR1,Q8IX12,Cell division cycle and apoptosis regulator 1,Nucleoplasm,NER,nuclear envelope lumen ,"transcription, DNA-templated ",transcription corepressor activity ,9606.ENSP00000265872,Cell Cycle regulation,coral1,1,6.264333333,0,shScramble,0,IR2h,3,Mre11ID
INTS13,Q9NVM9,Integrator complex subunit 13,Nucleoplasm,0,cytoplasm [GO:0005737]; integrator complex [GO:0032039]; intracellular membrane-bounded organelle [GO:0043231]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Cell cycle, Cell division, Mitosis",0,9606.ENSP00000261191,Cell Cycle regulation,coral1,1,3.87,0,shScramble,0,IR2h,3,Mre11ID
KIF20A,O95235,Kinesin family member 20A,Nucleoplasm,0,kinesin complex ,protein transport ,protein kinase binding ,9606.ENSP00000378356,Cell Cycle regulation,coral1,1,5.383111111,0,shScramble,0,IR2h,3,Mre11ID
MISP,Q8IVT2,Mitotic interactor and substrate of PLK1 ,Nucleoplasm,HR,spindle pole centrosome ,cell division ,actin filament binding ,9606.ENSP00000215582,Cell Cycle regulation,coral1,1,5.917333333,0,shScramble,0,IR2h,3,Mre11ID
MYH9,P35579,Myosin heavy chain 9,Nucleoplasm,NER,myosin complex ,protein transport ,ATPase activity ,9606.ENSP00000216181,Cell Cycle regulation,coral1,1,6.75,0,shScramble,0,IR2h,3,Mre11ID
NES,P48681,Nestin,Nucleoplasm,0,intermediate filament,G2/M transition of mitotic cell cycle,intermediate filament binding,9606.ENSP00000357206,Cell Cycle regulation,coral1,1,5.749444444,0,shScramble,0,IR2h,3,Mre11ID
PGAM5,Q96HS1,"Serine/threonine-protein phosphatase PGAM5, mitochondrial ",Nucleoplasm,0,integral component of membrane ,threonine dephosphorylation ,serine/threonine phosphatase activity ,9606.ENSP00000438465,Cell Cycle regulation,coral1,1,6.049111111,0,shScramble,0,IR2h,3,Mre11ID
AHCTF1,Q8WYP5,AT-hook containing transcription factor 1,Nucleoplasm/NuclearMem,0,nuclear pore ,nucleocytoplasmic transport ,DNA binding ,9606.ENSP00000355465,Cell Cycle regulation,coral1,1,5.058333333,0,shScramble,0,IR2h,3,Mre11ID
IQGAP1,P46940,Ras GTPase-activating-like protein IQGAP1 ,Nucleoplasm,0,ribonucleoprotein complex ,positive regulation of protein kinase activity ,protein kinase binding ,9606.ENSP00000268182,Chromatin Organization,darkviolet,2,4.697,0,shScramble,0,IR2h,3,Mre11ID
OGT,O15294,O-linked N-acetylglucosamine (GlcNAc) transferase,Nucleoplasm,0,histone acetyltransferase complex ,positive regulation of histone methylation ,chromatin DNA binding ,9606.ENSP00000362824,Chromatin Organization,darkviolet,2,4.175111111,0,shScramble,0,IR2h,3,Mre11ID
PRPF31,Q8WWY3,Pre-mRNA processing factor 31,Nucleoplasm,HR,MLL1 complex ,histone H3-K4 methylation ,RNA binding ,9606.ENSP00000324122,Chromatin Organization,darkviolet,2,4.595,0,shScramble,0,IR2h,3,Mre11ID
SMARCC1,Q92922,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1",Nucleoplasm,DSB,SWI/SNF complex,chromatin remodeling,chromatin binding,9606.ENSP00000254480,Chromatin Organization,darkviolet,2,4.409333333,0,shScramble,0,IR2h,3,Mre11ID
RRP8,O43159,Ribosomal RNA processing 8,Nucleoplasm/Nucleoli,0,eNoSc complex ,positive regulation of histone methylation ,methyltransferase activity ,9606.ENSP00000254605,Chromatin Organization,darkviolet,2,4.156111111,0,shScramble,0,IR2h,3,Mre11ID
DDX50,Q9BQ39,DExD-box helicase 50,Nucleoli,0,nucleolus ,RNA processing ,RNA helicase activity ,9606.ENSP00000362687,DNA Repair,firebrick1,3,4.993,0,shScramble,0,IR2h,3,Mre11ID
ARPC3,O15145,Actin related protein 2/3 complex subunit 3,Nucleoplasm,DSB,actin cytoskeleton [GO:0015629]; Arp2/3 protein complex [GO:0005885]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; filamentous actin [GO:0031941]; focal adhesion [GO:0005925]; growth cone leading edge [GO:0061850]; lamellipodium [GO:0030027]; membrane [GO:0016020]; nucleus [GO:0005634]; site of double-strand break [GO:0035861],actin polymerization-dependent cell motility [GO:0070358]; Arp2/3 complex-mediated actin nucleation [GO:0034314]; cellular response to nerve growth factor stimulus [GO:1990090]; regulation of actin filament polymerization [GO:0030833]; regulation of synaptic vesicle endocytosis [GO:1900242],Actin-binding,9606.ENSP00000228825,DNA Repair,firebrick1,3,5.067777778,0,shScramble,0,IR2h,3,Mre11ID
CAVIN1,Q6NZI2,Caveolae-associated protein 1 ,Nucleoplasm,0,nucleoplasm ,rRNA transcription ,RNA binding ,9606.ENSP00000349541,DNA Repair,firebrick1,3,5.066,0,shScramble,0,IR2h,3,Mre11ID
CCAR2,Q8N163,Cell cycle and apoptosis regulator 2,Nucleoplasm,NHEJ,DBIRD complex ,"transcription, DNA-templated ",RNA polymerase II core binding ,9606.ENSP00000310670,DNA Repair,firebrick1,3,6.639111111,0,shScramble,0,IR2h,3,Mre11ID
FLNA,P21333,Filamin-A ,Nucleoplasm,0,actin cytoskeleton [GO:0015629],actin filament capping ,microtubule binding ,9606.ENSP00000358866,DNA Repair,firebrick1,3,7.080444444,0,shScramble,0,IR2h,3,Mre11ID
PAICS,P22234,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase ,Nucleoplasm,0,cytoplasm [GO:0005737],purine nucleobase biosynthetic process,phosphoribosylaminoimidazole carboxylase activity,9606.ENSP00000382595,DNA Repair,firebrick1,3,4.621333333,0,shScramble,0,IR2h,3,Mre11ID
PCNA,P12004,Proliferating cell nuclear antigen,Nucleoplasm,HR, PCNA complex [GO:0043626],DNA repair ,damaged DNA binding ,9606.ENSP00000368458,DNA Repair,firebrick1,3,4.759111111,0,shScramble,0,IR2h,3,Mre11ID
RFC3,P40938,Replication factor C subunit 3,Nucleoplasm,HR,DNA replication factor C complex ,DNA duplex unwinding ,single-stranded DNA-dependent ATP-dependent DNA helicase activity ,9606.ENSP00000369411,DNA Repair,firebrick1,3,4.62,0,shScramble,0,IR2h,3,Mre11ID
RFC4,P35249,Replication factor C subunit 4,Nucleoplasm,HR,Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],DNA replication,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677],9606.ENSP00000376272,DNA Repair,firebrick1,3,4.340666667,0,shScramble,0,IR2h,3,Mre11ID
RUVBL1,Q9Y265,RuvB like AAA ATPase 1,Nucleoplasm,HR,MLL1 complex ,chromatin remodeling ,transcription coactivator activity ,9606.ENSP00000318297,DNA Repair,firebrick1,3,5.556111111,0,shScramble,0,IR2h,3,Mre11ID
SNRPA1,P09661,Small nuclear ribonucleoprotein polypeptide A',Nucleoplasm,MMR,spliceosomal complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000254193,DNA Repair,firebrick1,3,5.101888889,0,shScramble,0,IR2h,3,Mre11ID
TPT1,P13693,Translationally-controlled tumor protein ,Nucleoplasm,DSB,nucleoplasm ,regulation of apoptotic process ,RNA binding ,9606.ENSP00000477781,DNA Repair,firebrick1,3,4.764444444,0,shScramble,0,IR2h,3,Mre11ID
XRCC1,P18887,X-ray repair cross complementing 1,Nucleoplasm,DSB,ERCC4-ERCC1 complex ,double-strand break repair ,damaged DNA binding ,9606.ENSP00000262887,DNA Repair,firebrick1,3,4.637444444,0,shScramble,0,IR2h,3,Mre11ID
AATF,Q9NY61,Apoptosis antagonizing transcription factor,Nucleoplasm/Nucleoli,DSB,transcription regulator complex ,histone deacetylation ,protein kinase binding ,9606.ENSP00000477848,DNA Repair,firebrick1,3,4.259888889,0,shScramble,0,IR2h,3,Mre11ID
FEN1,P39748,Flap structure-specific endonuclease 1,Nucleoplasm/Nucleoli,HR,"chromosome, telomeric region ",double-strand break repair ,damaged DNA binding ,9606.ENSP00000305480,DNA Repair,firebrick1,3,4.452666667,0,shScramble,0,IR2h,3,Mre11ID
PNKP,Q96T60,Polynucleotide kinase 3'-phosphatase,Nucleoplasm/Nucleoli,NHEJ,site of double-strand break ,double-strand break repair ,damaged DNA binding ,9606.ENSP00000323511,DNA Repair,firebrick1,3,4.390444444,0,shScramble,0,IR2h,3,Mre11ID
UBE2N,P61088,Ubiquitin conjugating enzyme E2 N,Nucleoplasm/Nucleoli_FibrillarCenter,DSB,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; UBC13-MMS2 complex [GO:0031372]; ubiquitin conjugating enzyme complex [GO:0031371]; ubiquitin ligase complex [GO:0000151],"DNA damage, DNA repair, Ubl conjugation pathway",Transferase,9606.ENSP00000316176,DNA Repair,firebrick1,3,4.623,0,shScramble,0,IR2h,3,Mre11ID
NUP133,Q8WUM0,Nucleoporin 133,NuclearMem,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000261396,Nuclear Pore,deepskyblue3,4,4.960111111,0,shScramble,0,IR2h,3,Mre11ID
NUP155,O75694,Nucleoporin 155,NuclearMem,HR,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000231498,Nuclear Pore,deepskyblue3,4,5.732888889,0,shScramble,0,IR2h,3,Mre11ID
NUP205,Q92621,Nuclear pore complex protein Nup205 ,Nucleoplasm,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000285968,Nuclear Pore,deepskyblue3,4,7.801777778,0,shScramble,0,IR2h,3,Mre11ID
NUP210,Q8TEM1,Nuclear pore membrane glycoprotein 210 ,Nucleoplasm,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000254508,Nuclear Pore,deepskyblue3,4,6.099333333,0,shScramble,0,IR2h,3,Mre11ID
NUP93,Q8N1F7,Nuclear pore complex protein Nup93 ,Nucleoplasm,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000310668,Nuclear Pore,deepskyblue3,4,5.473444444,0,shScramble,0,IR2h,3,Mre11ID
SEH1L,Q96EE3,Nucleoporin SEH1 ,Nucleoplasm,DSB,Seh1-associated complex ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000382779,Nuclear Pore,deepskyblue3,4,3.752555556,0,shScramble,0,IR2h,3,Mre11ID
NUP62,P37198,Nucleoporin 62,Nucleoplasm/NuclearMem,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000471191,Nuclear Pore,deepskyblue3,4,4.060666667,0,shScramble,0,IR2h,3,Mre11ID
NUP188,Q5SRE5,Nucleoporin 188,Nucleoplasm/Nucleoli,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000361658,Nuclear Pore,deepskyblue3,4,6.070777778,0,shScramble,0,IR2h,3,Mre11ID
RPL23,P62829,Large ribosomal subunit protein uL14 ,Nucleoplasm,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000420311,p53 Pathway,tomato,5,4.506444444,0,shScramble,0,IR2h,3,Mre11ID
DHX33,Q9H6R0,DEAH-box helicase 33,Nucleoli,0,nucleolus,ositive regulation of transcription from RNA polymerase I promote,helicase activity,9606.ENSP00000225296,Ribosome Biosynthesis,lightgreen,7,3.901777778,0,shScramble,0,IR2h,3,Mre11ID
NVL,O15381,Nuclear VCP like,Nucleoli,0,nucleolus,ribosome biogenesis,RNA binding,9606.ENSP00000281701,Ribosome Biosynthesis,lightgreen,7,4.792888889,0,shScramble,0,IR2h,3,Mre11ID
RPS26,P62854,Ribosomal protein S26,Nucleoli,0,cytoplasm [GO:0005737]; cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; ribosome [GO:0005840]; small ribosomal subunit [GO:0015935]; synapse [GO:0045202],cytoplasmic translation [GO:0002181]; negative regulation of RNA splicing [GO:0033119]; translation [GO:0006412],"Ribonucleoprotein, Ribosomal protein",9606.ENSP00000348849,Ribosome Biosynthesis,lightgreen,7,4.268,0,shScramble,0,IR2h,3,Mre11ID
WDR46,O15213,WD repeat domain 46,Nucleoli,0,nucleolus,ribosomal small subunit biogenesis,RNA binding,9606.ENSP00000363746,Ribosome Biosynthesis,lightgreen,7,5.332333333,0,shScramble,0,IR2h,3,Mre11ID
HEATR1,Q9H583,HEAT repeat containing 1,Nucleoli_FibrillarCenter,DSB,nucleolus ,rRNA processing ,RNA binding ,9606.ENSP00000355541,Ribosome Biosynthesis,lightgreen,7,5.704777778,0,shScramble,0,IR2h,3,Mre11ID
GTPBP10,A4D1E9,GTP-binding protein 10 ,Nucleoplasm,0,nucleolus,ribosome biogenesis,RNA binding,9606.ENSP00000222511,Ribosome Biosynthesis,lightgreen,7,3.571222222,0,shScramble,0,IR2h,3,Mre11ID
MRPL1,Q9BYD6,Large ribosomal subunit protein uL1m ,Nucleoplasm,0, mitochondrial large ribosomal subunit [GO:0005762],ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000315017,Ribosome Biosynthesis,lightgreen,7,5.594111111,0,shScramble,0,IR2h,3,Mre11ID
RPS16,P62249,Small ribosomal subunit protein uS9 ,Nucleoplasm,DSB,nucleoplasm ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000367806,Ribosome Biosynthesis,lightgreen,7,5.015333333,0,shScramble,0,IR2h,3,Mre11ID
RPS5,P46782,Small ribosomal subunit protein uS7 ,Nucleoplasm,0, cytosolic small ribosomal subunit [GO:0022627],ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000472985,Ribosome Biosynthesis,lightgreen,7,4.311222222,0,shScramble,0,IR2h,3,Mre11ID
WDR36,Q8NI36,WD repeat-containing protein 36 ,Nucleoplasm,0,Pwp2p-containing subcomplex of 90S preribosome ,rRNA processing ,RNA binding ,9606.ENSP00000423067,Ribosome Biosynthesis,lightgreen,7,4.560777778,0,shScramble,0,IR2h,3,Mre11ID
DDX18,Q9NVP1,DEAD-box helicase 18,Nucleoplasm/Nucleolar_Rim,0,nucleolus ,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) ",RNA helicase activity ,9606.ENSP00000263239,Ribosome Biosynthesis,lightgreen,7,5.626333333,0,shScramble,0,IR2h,3,Mre11ID
DDX21,Q9NR30,DExD-box helicase 21,Nucleoplasm/Nucleolar_Rim,DSB,B-WICH complex ,chromatin organization ,RNA helicase activity ,9606.ENSP00000346120,Ribosome Biosynthesis,lightgreen,7,7.002666667,0,shScramble,0,IR2h,3,Mre11ID
AFG2B,Q9BVQ7,Spermatogenesis associated 5 like 1,Nucleoplasm/Nucleoli,0,cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle [GO:0005819],Ribosome biogenesis,Hydrolase,9606.ENSP00000305494,Ribosome Biosynthesis,lightgreen,7,2.869444444,0,shScramble,0,IR2h,3,Mre11ID
DDX52,Q9Y2R4,DExD-box helicase 52,Nucleoplasm/Nucleoli,0,membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],maturation of SSU-rRNA [GO:0030490],"Helicase, Hydrolase, RNA-binding",9606.ENSP00000479504,Ribosome Biosynthesis,lightgreen,7,5.426444444,0,shScramble,0,IR2h,3,Mre11ID
WDR74,Q6RFH5,WD repeat domain 74,Nucleoplasm/Nucleoli,DSB,nucleoplasm ,rRNA processing ,rRNA binding ,9606.ENSP00000432119,Ribosome Biosynthesis,lightgreen,7,6.043888889,0,shScramble,0,IR2h,3,Mre11ID
PDCD11,Q14690,Programmed cell death 11,Nucleolar_Rim,0,cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small-subunit processome [GO:0032040],rRNA processing,NF-kappaB binding [GO:0051059]; RNA binding [GO:0003723],9606.ENSP00000358812,RNA Metabolism,gold,8,2.785111111,0,shScramble,0,IR2h,3,Mre11ID
NBAS,A2RRP1,NBAS subunit of NRZ tethering complex,Nucleoli/NuclearMem,0,cytosol [GO:0005829]; Dsl1/NZR complex [GO:0070939]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020],"Protein transport, Transport",SNARE binding [GO:0000149],9606.ENSP00000281513,RNA Metabolism,gold,8,1.651444444,0,shScramble,0,IR2h,3,Mre11ID
CPSF2,Q9P2I0,Cleavage and polyadenylation specific factor 2,Nucleoplasm,0,glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleoplasm [GO:0005654]; postsynapse [GO:0098794],mRNA processing,RNA-binding,9606.ENSP00000298875,RNA Metabolism,gold,8,3.120555556,0,shScramble,0,IR2h,3,Mre11ID
ELAC2,Q9BQ52,ElaC ribonuclease Z 2,Nucleoplasm,0,cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],tRNA processing,"Endonuclease, Hydrolase, Nuclease",9606.ENSP00000337445,RNA Metabolism,gold,8,5.022444444,0,shScramble,0,IR2h,3,Mre11ID
KHDRBS1,Q07666,"KH RNA binding domain containing, signal transduction associated 1",Nucleoplasm,0,nucleoplasm ,"transcription, DNA-templated ",mRNA binding ,9606.ENSP00000313829,RNA Metabolism,gold,8,6.199555556,0,shScramble,0,IR2h,3,Mre11ID
PPIH,O43447,Peptidyl-prolyl cis-trans isomerase H ,Nucleoplasm,0,spliceosomal complex ,"mRNA splicing, via spliceosome ",ribonucleoprotein complex binding ,9606.ENSP00000306614,RNA Metabolism,gold,8,4.560777778,0,shScramble,0,IR2h,3,Mre11ID
PPWD1,Q96BP3,Peptidylprolyl isomerase domain and WD repeat containing 1,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654],"mRNA processing, mRNA splicing","Isomerase, Rotamase",9606.ENSP00000261308,RNA Metabolism,gold,8,2.435777778,0,shScramble,0,IR2h,3,Mre11ID
PRPF8,Q6P2Q9,Pre-mRNA processing factor 8,Nucleoplasm,HR,nuclear speck ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000460348,RNA Metabolism,gold,8,6.091222222,0,shScramble,0,IR2h,3,Mre11ID
SART1,O43290,"Spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP",Nucleoplasm,HR,U2-type precatalytic spliceosome ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000310448,RNA Metabolism,gold,8,5.613111111,0,shScramble,0,IR2h,3,Mre11ID
SF3B1,O75533,Splicing factor 3b subunit 1,Nucleoplasm,0,B-WICH complex ,chromatin organization ,mRNA binding ,9606.ENSP00000335321,RNA Metabolism,gold,8,6.561666667,0,shScramble,0,IR2h,3,Mre11ID
SF3B2,Q13435,Splicing factor 3b subunit 2,Nucleoplasm,NHEJ,spliceosomal complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000318861,RNA Metabolism,gold,8,5.988666667,0,shScramble,0,IR2h,3,Mre11ID
