NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
PPIE,Q9UNP9,Peptidylprolyl isomerase E,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; intracellular membrane-bounded organelle [GO:0043231]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; secretory granule lumen [GO:0034774]; U2-type catalytic step 2 spliceosome [GO:0071007],"mRNA processing, mRNA splicing","Isomerase, RNA-binding, Rotamase",9606.ENSP00000361918,RNA Metabolism,gold,8,4.836777778,0,shScramble,0,IR2h,3,Sirt6
PRORP,O15091,Protein only RNase P catalytic subunit,Nucleoplasm,0,mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrial ribonuclease P complex [GO:0030678]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654],tRNA processing,"Hydrolase, Nuclease",9606.ENSP00000440915,RNA Metabolism,gold,8,5.344222222,0,shScramble,0,IR2h,3,Sirt6
RBM12,Q9NTZ6,RNA binding motif protein 12,Nucleoplasm,0,nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904],regulation of RNA splicing [GO:0043484],RNA-binding,9606.ENSP00000363228,RNA Metabolism,gold,8,3.899666667,0,shScramble,0,IR2h,3,Sirt6
RBM17,Q96I25,RNA binding motif protein 17,Nucleoplasm,0,nucleoplasm [GO:0005654]; spliceosomal complex [GO:0005681],"mRNA processing, mRNA splicing",RNA-binding,9606.ENSP00000388638,RNA Metabolism,gold,8,4.956444444,0,shScramble,0,IR2h,3,Sirt6
SF3B4,Q15427,Splicing factor 3b subunit 4,Nucleoplasm,HR,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005]; U2-type spliceosomal complex [GO:0005684],"mRNA processing, mRNA splicing",RNA-binding,9606.ENSP00000271628,RNA Metabolism,gold,8,4.531555556,0,shScramble,0,IR2h,3,Sirt6
SNRNP70,P08621,Small nuclear ribonucleoprotein U1 subunit 70,Nucleoplasm,0,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004],mRNA processing,"Ribonucleoprotein, RNA-binding",9606.ENSP00000472998,RNA Metabolism,gold,8,3.565444444,0,shScramble,0,IR2h,3,Sirt6
SRRM1,Q8IYB3,Serine and arginine repetitive matrix 1,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],"mRNA processing, mRNA splicing","DNA-binding, RNA-binding",9606.ENSP00000326261,RNA Metabolism,gold,8,5.513888889,0,shScramble,0,IR2h,3,Sirt6
SRSF1,Q07955,Serine and arginine rich splicing factor 1,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nuclear envelope [GO:0005635]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"mRNA processing, mRNA splicing, mRNA transport, Transport",RNA-binding,9606.ENSP00000258962,RNA Metabolism,gold,8,5.623,0,shScramble,0,IR2h,3,Sirt6
SRSF2,Q01130,Serine and arginine rich splicing factor 2,Nucleoplasm,0,cytosol [GO:0005829]; interchromatin granule [GO:0035061]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perichromatin fibrils [GO:0005726]; spliceosomal complex [GO:0005681],"mRNA processing, mRNA splicing",RNA-binding,9606.ENSP00000376276,RNA Metabolism,gold,8,5.143777778,0,shScramble,0,IR2h,3,Sirt6
SYMPK,Q92797,Symplekin scaffold protein,Nucleoplasm,0,bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nuclear body [GO:0016604]; nuclear stress granule [GO:0097165]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886],"Cell adhesion, mRNA processing",0,9606.ENSP00000245934,RNA Metabolism,gold,8,2.911666667,0,shScramble,0,IR2h,3,Sirt6
TFIP11,Q9UBB9,Tuftelin interacting protein 11,Nucleoplasm,0,"catalytic step 2 spliceosome [GO:0071013]; chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; extracellular matrix [GO:0031012]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; spliceosomal complex [GO:0005681]; U2-type post-mRNA release spliceosomal complex [GO:0071008]","Biomineralization, mRNA processing, mRNA splicing",nucleic acid binding [GO:0003676],9606.ENSP00000384421,RNA Metabolism,gold,8,5.111111111,0,shScramble,0,IR2h,3,Sirt6
TOE1,Q96GM8,"Target of EGR1, exonuclease",Nucleoplasm,0,Cajal body [GO:0015030]; cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],snRNA 3'-end processing [GO:0034472],3'-5'-RNA exonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; poly(A)-specific ribonuclease activity [GO:0004535]; snRNA binding [GO:0017069],9606.ENSP00000361162,RNA Metabolism,gold,8,4.279333333,0,shScramble,0,IR2h,3,Sirt6
ZCCHC8,Q6NZY4,Zinc finger CCHC-type containing 8,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; TRAMP complex [GO:0031499],"mRNA processing, mRNA splicing",RNA binding [GO:0003723]; zinc ion binding [GO:0008270],9606.ENSP00000438993,RNA Metabolism,gold,8,3.193666667,0,shScramble,0,IR2h,3,Sirt6
BYSL,Q13895,Bystin like,Nucleoplasm/Nucleolar_Rim,0,"apical part of cell [GO:0045177]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]",Ribosome biogenesis,RNA binding [GO:0003723]; snoRNA binding [GO:0030515],9606.ENSP00000230340,RNA Metabolism,gold,8,5.824111111,0,shScramble,0,IR2h,3,Sirt6
MPHOSPH10,O00566,M-phase phosphoprotein 10,Nucleoplasm/Nucleolar_Rim,0,chromosome [GO:0005694]; Mpp10 complex [GO:0034457]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]; sno(s)RNA-containing ribonucleoprotein complex [GO:0005732],"Ribosome biogenesis, rRNA processing",Ribonucleoprotein,9606.ENSP00000244230,RNA Metabolism,gold,8,4.644111111,0,shScramble,0,IR2h,3,Sirt6
BMS1,Q14692,BMS1 ribosome biogenesis factor,Nucleoplasm/Nucleoli,0,90S preribosome [GO:0030686]; chromosome [GO:0005694]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],Ribosome biogenesis,ATP binding [GO:0005524]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; RNA binding [GO:0003723]; U3 snoRNA binding [GO:0034511],9606.ENSP00000363642,RNA Metabolism,gold,8,6.803888889,0,shScramble,0,IR2h,3,Sirt6
LSM3,P62310,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",Nucleoplasm/Nucleoli,0,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; Lsm1-7-Pat1 complex [GO:1990726]; Lsm2-8 complex [GO:0120115]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; precatalytic spliceosome [GO:0071011]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688],"mRNA processing, mRNA splicing","Ribonucleoprotein, RNA-binding",9606.ENSP00000302160,RNA Metabolism,gold,8,3.698,0,shScramble,0,IR2h,3,Sirt6
MPHOSPH6,Q99547,M-phase phosphoprotein 6,Nucleoplasm/Nucleoli,0,cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],rRNA processing,RNA-binding,9606.ENSP00000258169,RNA Metabolism,gold,8,4.468888889,0,shScramble,0,IR2h,3,Sirt6
NOL8,Q76FK4,Nucleolar protein 8,Nucleoplasm/Nucleoli,0,chromosome [GO:0005694]; nucleolus [GO:0005730],rRNA processing,RNA-binding,9606.ENSP00000441140,RNA Metabolism,gold,8,5.150111111,0,shScramble,0,IR2h,3,Sirt6
RRP7A,Q9Y3A4,Ribosomal RNA processing 7 homolog A,Nucleoplasm/Nucleoli,0,centrosome [GO:0005813]; cilium [GO:0005929]; CURI complex [GO:0032545]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]; UTP-C complex [GO:0034456],blastocyst formation [GO:0001825]; cilium disassembly [GO:0061523]; protein localization to nucleolus [GO:1902570]; ribosomal small subunit assembly [GO:0000028]; ribosomal small subunit biogenesis [GO:0042274]; ribosome biogenesis [GO:0042254]; rRNA processing [GO:0006364],RNA-binding,9606.ENSP00000321449,RNA Metabolism,gold,8,4.853333333,0,shScramble,0,IR2h,3,Sirt6
SCAF11,Q99590,SR-related CTD associated factor 11,Nucleoplasm/Nucleoli,0,nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"mRNA processing, mRNA splicing",metal ion binding [GO:0046872]; RNA binding [GO:0003723],9606.ENSP00000358374,RNA Metabolism,gold,8,4.267111111,0,shScramble,0,IR2h,3,Sirt6
TRMT1L,Q7Z2T5,TRNA methyltransferase 1 like,Nucleoplasm/Nucleoli,0,nucleus [GO:0005634],"Behavior, tRNA processing","Methyltransferase, RNA-binding, Transferase, tRNA-binding",9606.ENSP00000356476,RNA Metabolism,gold,8,4.149666667,0,shScramble,0,IR2h,3,Sirt6
WDR55,Q9H6Y2,WD repeat domain 55,Nucleoplasm/Nucleoli,0,cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],rRNA processing,0,9606.ENSP00000351100,RNA Metabolism,gold,8,3.609444444,0,shScramble,0,IR2h,3,Sirt6
WDR33,Q9C0J8,WD repeat domain 33,Nucleoplasm/Nucleoli_FibrillarCenter,0,collagen trimer [GO:0005581]; fibrillar center [GO:0001650]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],mRNA processing,RNA binding [GO:0003723],9606.ENSP00000325377,RNA Metabolism,gold,8,5.178111111,0,shScramble,0,IR2h,3,Sirt6
ADARB2,Q9NS39,Double-stranded RNA-specific editase B2 ,Nucleus_1,0,cytoplasm [GO:0005737]; nucleolus [GO:0005730],adenosine to inosine editing [GO:0006382]; mRNA processing [GO:0006397]; RNA processing [GO:0006396],adenosine deaminase activity [GO:0004000]; double-stranded RNA adenosine deaminase activity [GO:0003726]; double-stranded RNA binding [GO:0003725]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; single-stranded RNA binding [GO:0003727]; tRNA-specific adenosine deaminase activity [GO:0008251],9606.ENSP00000370713,RNA Metabolism,gold,8,5.422111111,0,shScramble,0,IR2h,3,Sirt6
CRNKL1,Q9BZJ0,Crooked neck-like protein 1 ,Nucleus_1,HR,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; Prp19 complex [GO:0000974]; spliceosomal complex [GO:0005681]; U2-type catalytic step 2 spliceosome [GO:0071007],"mRNA splicing, via spliceosome [GO:0000398]; spliceosomal complex assembly [GO:0000245]",RNA binding [GO:0003723],9606.ENSP00000366557,RNA Metabolism,gold,8,5.449111111,0,shScramble,0,IR2h,3,Sirt6
NCL,P19338,Nucleolin,Nucleoplasm/Nucleolar_Rim,DSB,spliceosomal complex ,"transcription, DNA-templated ",DNA binding ,9606.ENSP00000318195,Transcription Regulation,slateblue1,9,6.031666667,0,shScramble,0,IR2h,3,Sirt6
RFX1,P22670,Regulatory factor X1,Nucleoplasm,0,chromatin,regulation of transcription from RNA polymerase II promoter,RNA polymerase II transcription factor activity,9606.ENSP00000254325,Transcription Regulation,slateblue1,9,3.537666667,0,shScramble,0,IR2h,3,Sirt6
RALY,Q9UKM9,RALY heterogeneous nuclear ribonucleoprotein,Nucleoplasm,0,spliceosomal complex ,"mRNA splicing, via spliceosome ",transcription cofactor activity ,9606.ENSP00000246194,Transcription Regulation,slateblue1,9,7.208444444,0,shScramble,0,IR2h,3,Sirt6
PWP1,Q13610,"PWP1 homolog, endonuclein",Nucleolar_Rim,0,nucleolus,histone H4-K20 trimethylation,H4K20me3 modified histone binding,9606.ENSP00000387365,Transcription Regulation,slateblue1,9,6.925333333,0,shScramble,0,IR2h,3,Sirt6
PTGES2,Q9H7Z7,Prostaglandin E synthase 2 ,Nucleoplasm,0,nucleus ,"positive regulation of transcription, DNA-templated ",DNA binding ,9606.ENSP00000345341,Transcription Regulation,slateblue1,9,2.451777778,0,shScramble,0,IR2h,3,Sirt6
POLRMT,O00411,"DNA-directed RNA polymerase, mitochondrial ",Nucleoplasm,0,mitochondrial DNA-directed RNA polymerase complex [GO:0034245],"transcription, DNA-templated ",DNA binding ,9606.ENSP00000465759,Transcription Regulation,slateblue1,9,5.336555556,0,shScramble,0,IR2h,3,Sirt6
POLR2E,P19388,"RNA polymerase II, I and III subunit E",Nucleoplasm,HR,"RNA polymerase II, core complex ","transcription, DNA-templated ",DNA binding ,9606.ENSP00000478303,Transcription Regulation,slateblue1,9,5.172888889,0,shScramble,0,IR2h,3,Sirt6
PEX14,O75381,Peroxisomal biogenesis factor 14,Nucleoli_FibrillarCenter,0,"fibrillar center,","negative regulation of transcription, DNA-templated",transcription corepressor activity,9606.ENSP00000349016,Transcription Regulation,slateblue1,9,6.070111111,0,shScramble,0,IR2h,3,Sirt6
LMO7,Q8WWI1,LIM domain only protein 7 ,Nucleoplasm,NER,ubiquitin ligase complex ,positive regulation of transcription from RNA polymerase II promoter ,ubiquitin-protein transferase activity ,9606.ENSP00000366757,Transcription Regulation,slateblue1,9,7.354666667,0,shScramble,0,IR2h,3,Sirt6
ILF3,Q12906,Interleukin enhancer binding factor 3,Nucleoplasm/Nucleoli,0,ribonucleoprotein complex ,"transcription, DNA-templated ",DNA binding ,9606.ENSP00000404121,Transcription Regulation,slateblue1,9,7.568222222,0,shScramble,0,IR2h,3,Sirt6
HTATIP2,Q9BUP3,Oxidoreductase HTATIP2 ,Nucleoplasm,0,nuclear envelope ,"transcription, DNA-templated ",transcription coactivator activity ,9606.ENSP00000392985,Transcription Regulation,slateblue1,9,5.110222222,0,shScramble,0,IR2h,3,Sirt6
FUBP3,Q96I24,Far upstream element binding protein 3,Nucleoplasm,0,nucleus ,"transcription, DNA-templated ",single-stranded DNA binding ,9606.ENSP00000318177,Transcription Regulation,slateblue1,9,6.249222222,0,shScramble,0,IR2h,3,Sirt6
ETF1,P62495,Eukaryotic peptide chain release factor subunit 1 ,Nucleoplasm,DSB,translation release factor complex ,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay ",RNA binding ,9606.ENSP00000353741,Transcription Regulation,slateblue1,9,6.075555556,0,shScramble,0,IR2h,3,Sirt6
DDX56,Q9NY93,DEAD-box helicase 56,Nucleoplasm/Nucleoli,DSB,nucleolus ,rRNA processing ,RNA helicase activity ,9606.ENSP00000258772,Transcription Regulation,slateblue1,9,6.308555556,0,shScramble,0,IR2h,3,Sirt6
DDX54,Q8TDD1,DEAD-box helicase 54,Nucleoplasm/Nucleoli,DSB,nucleoplasm ,rRNA processing ,transcription corepressor activity ,9606.ENSP00000323858,Transcription Regulation,slateblue1,9,8.214111111,0,shScramble,0,IR2h,3,Sirt6
CTBP2,P56545,C-terminal binding protein 2,Nucleoplasm,0,"transcriptional repressor complex,",negative regulation of cell proliferation,transcription corepressor activity,9606.ENSP00000311825,Transcription Regulation,slateblue1,9,2.570333333,0,shScramble,0,IR2h,3,Sirt6
ACTN4,O43707,Alpha-actinin-4 ,Nucleoplasm,0, cortical actin cytoskeleton [GO:0030864],apoptotic process,actin filament organization ,9606.ENSP00000252699,Transcription Regulation,slateblue1,9,6.187555556,0,shScramble,0,IR2h,3,Sirt6
NAA10,P41227,"N-alpha-acetyltransferase 10, NatA catalytic subunit",Nucleoli,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; NatA complex [GO:0031415]; nucleolus [GO:0005730]; nucleus [GO:0005634],"chromosome organization [GO:0051276]; internal protein amino acid acetylation [GO:0006475]; N-terminal protein amino acid acetylation [GO:0006474]; negative regulation of maintenance of mitotic sister chromatid cohesion, centromeric [GO:2000719]; protein acetylation [GO:0006473]","Acyltransferase, Transferase",9606.ENSP00000417763,Transcription Regulation,slateblue1,9,4.004444444,0,shScramble,0,IR2h,3,Sirt6
BPTF,Q12830,Bromodomain PHD finger transcription factor,Nucleoplasm,0,ATPase complex [GO:1904949]; cell body [GO:0044297]; chromatin [GO:0000785]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NURF complex [GO:0016589]; perinuclear region of cytoplasm [GO:0048471],"Transcription, Transcription regulation",Chromatin regulator,9606.ENSP00000307208,Transcription Regulation,slateblue1,9,2.852777778,0,shScramble,0,IR2h,3,Sirt6
CDCA7,Q9BWT1,Cell division cycle associated 7,Nucleoplasm,0,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Apoptosis, Transcription, Transcription regulation",0,9606.ENSP00000306968,Transcription Regulation,slateblue1,9,3.650111111,0,shScramble,0,IR2h,3,Sirt6
CTBP1,Q13363,C-terminal binding protein 1,Nucleoplasm,0,GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; presynaptic active zone cytoplasmic component [GO:0098831]; transcription repressor complex [GO:0017053],"Differentiation, Host-virus interaction, Transcription, Transcription regulation","Oxidoreductase, Repressor",9606.ENSP00000290921,Transcription Regulation,slateblue1,9,3.346444444,0,shScramble,0,IR2h,3,Sirt6
EBF2,Q9HAK2,EBF transcription factor 2,Nucleoplasm,0,chromatin [GO:0000785]; nucleus [GO:0005634],"Transcription, Transcription regulation","Activator, Developmental protein, DNA-binding",9606.ENSP00000430241,Transcription Regulation,slateblue1,9,7.552555556,0,shScramble,0,IR2h,3,Sirt6
GTF2H2C_2,Q6P1K8,GTF2H2 family member C,Nucleoplasm,0,nuclear speck [GO:0016607]; transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675],"DNA damage, DNA repair, Transcription, Transcription regulation",zinc ion binding [GO:0008270],9606.ENSP00000422907,Transcription Regulation,slateblue1,9,3.543777778,0,shScramble,0,IR2h,3,Sirt6
GTF2H4,Q92759,General transcription factor IIH subunit 4,Nucleoplasm,NER,core TFIIH complex portion of holo TFIIH complex [GO:0000438]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675],"DNA damage, DNA repair, Transcription, Transcription regulation",ATPase activator activity [GO:0001671]; double-stranded DNA binding [GO:0003690]; RNA polymerase II general transcription initiation factor activity [GO:0016251],9606.ENSP00000259895,Transcription Regulation,slateblue1,9,4.823444444,0,shScramble,0,IR2h,3,Sirt6
GTF3C2,Q8WUA4,General transcription factor IIIC subunit 2,Nucleoplasm,NHEJ,nucleoplasm [GO:0005654]; transcription factor TFIIIC complex [GO:0000127],Transcription,RNA polymerase III general transcription initiation factor activity [GO:0000995],9606.ENSP00000352536,Transcription Regulation,slateblue1,9,2.315444444,0,shScramble,0,IR2h,3,Sirt6
GTF3C4,Q9UKN8,General transcription factor IIIC subunit 4,Nucleoplasm,0,mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; transcription factor TFIIIC complex [GO:0000127],Transcription,"Acyltransferase, DNA-binding, Transferase",9606.ENSP00000361219,Transcription Regulation,slateblue1,9,4.914111111,0,shScramble,0,IR2h,3,Sirt6
ILK,Q13418,Integrin linked kinase,Nucleoplasm,0,centrosome [GO:0005813]; chromatin [GO:0000785]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; sarcomere [GO:0030017],branching involved in ureteric bud morphogenesis [GO:0001658]; caveola assembly [GO:0070836]; cell morphogenesis [GO:0000902]; cell projection organization [GO:0030030]; cell-matrix adhesion [GO:0007160]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; fibroblast migration [GO:0010761]; integrin-mediated signaling pathway [GO:0007229]; mitotic spindle organization [GO:0007052]; myelination in peripheral nervous system [GO:0022011]; negative regulation of neural precursor cell proliferation [GO:2000178]; nerve development [GO:0021675]; neural precursor cell proliferation [GO:0061351]; outflow tract morphogenesis [GO:0003151]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; platelet aggregation [GO:0070527]; positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of signal transduction [GO:0009967]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]; protein localization to cell cortex [GO:0072697]; protein phosphorylation [GO:0006468]; substrate adhesion-dependent cell spreading [GO:0034446]; tumor necrosis factor-mediated signaling pathway [GO:0033209],"Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000379975,Transcription Regulation,slateblue1,9,3.814444444,0,shScramble,0,IR2h,3,Sirt6
