NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
MED16,Q9Y2X0,Mediator complex subunit 16,Nucleoli,0,core mediator complex [GO:0070847]; mediator complex [GO:0016592]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation",Activator,9606.ENSP00000325612,Transcription Regulation,slateblue1,9,3.006,0,shScramble,0,IR2h,3,Ku80ID
NOL11,Q9H8H0,Nucleolar protein 11,Nucleoli,0,nucleolus ,maturation of SSU-rRNA ,RNA binding ,9606.ENSP00000253247,Transcription Regulation,slateblue1,9,4.027,0,shScramble,0,IR2h,3,Ku80ID
PDK3,Q15120,Pyruvate dehydrogenase kinase 3,Nucleoli,0,mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730],cellular response to fatty acid [GO:0071398]; cellular response to glucose stimulus [GO:0071333]; hypoxia-inducible factor-1alpha signaling pathway [GO:0097411]; peptidyl-serine phosphorylation [GO:0018105]; peroxisome proliferator activated receptor signaling pathway [GO:0035357]; regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]; regulation of glucose metabolic process [GO:0010906]; regulation of reactive oxygen species metabolic process [GO:2000377],"Kinase, Transferase",9606.ENSP00000498864,Transcription Regulation,slateblue1,9,2.580333333,0,shScramble,0,IR2h,3,Ku80ID
PEX14,O75381,Peroxisomal biogenesis factor 14,Nucleoli_FibrillarCenter,0,"fibrillar center,","negative regulation of transcription, DNA-templated",transcription corepressor activity,9606.ENSP00000349016,Transcription Regulation,slateblue1,9,4.372444444,0,shScramble,0,IR2h,3,Ku80ID
POLR1B,Q9H9Y6,RNA polymerase I subunit B,Nucleoli_FibrillarCenter,0,chromosome [GO:0005694]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; nucleoplasm [GO:0005654]; RNA polymerase I complex [GO:0005736],Transcription,"Nucleotidyltransferase, Transferase",9606.ENSP00000444136,Transcription Regulation,slateblue1,9,3.591666667,0,shScramble,0,IR2h,3,Ku80ID
ACTN4,O43707,Alpha-actinin-4 ,Nucleoplasm,0, cortical actin cytoskeleton [GO:0030864],apoptotic process,actin filament organization ,9606.ENSP00000252699,Transcription Regulation,slateblue1,9,5.559555556,0,shScramble,0,IR2h,3,Ku80ID
BASP1,P80723,Brain acid soluble protein 1 ,Nucleoplasm,0,chromatin,negative regulation of transcription,transcription corepressor activity,9606.ENSP00000319281,Transcription Regulation,slateblue1,9,6.131666667,0,shScramble,0,IR2h,3,Ku80ID
CDK9,P50750,Cyclin dependent kinase 9,Nucleoplasm,0,cyclin/CDK positive transcription elongation factor complex [GO:0008024]; cytoplasmic ribonucleoprotein granule [GO:0036464]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-TEFb complex [GO:0070691]; PML body [GO:0016605]; transcription elongation factor complex [GO:0008023],"DNA damage, DNA repair, Host-virus interaction, Transcription, Transcription regulation","Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000362361,Transcription Regulation,slateblue1,9,2.683111111,0,shScramble,0,IR2h,3,Ku80ID
CDYL,Q9Y232,Chromodomain Y like,Nucleoplasm,0,chromosome [GO:0005694]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634],"Differentiation, Spermatogenesis, Transcription, Transcription regulation","Lyase, Repressor",9606.ENSP00000380718,Transcription Regulation,slateblue1,9,4.053444444,0,shScramble,0,IR2h,3,Ku80ID
CEBPZ,Q03701,CCAAT enhancer binding protein zeta,Nucleoplasm,DSB,CCAAT-binding factor complex ,"transcription, DNA-templated ",transcription coactivator activity ,9606.ENSP00000234170,Transcription Regulation,slateblue1,9,3.104333333,0,shScramble,0,IR2h,3,Ku80ID
CTBP2,P56545,C-terminal binding protein 2,Nucleoplasm,0,"transcriptional repressor complex,",negative regulation of cell proliferation,transcription corepressor activity,9606.ENSP00000311825,Transcription Regulation,slateblue1,9,3.231333333,0,shScramble,0,IR2h,3,Ku80ID
CTDSPL2,Q05D32,CTD small phosphatase like 2,Nucleoplasm,0,nucleoplasm [GO:0005654],negative regulation of BMP signaling pathway [GO:0030514]; positive regulation of protein export from nucleus [GO:0046827]; protein export from nucleus [GO:0006611],"Hydrolase, Protein phosphatase",9606.ENSP00000260327,Transcription Regulation,slateblue1,9,4.194222222,0,shScramble,0,IR2h,3,Ku80ID
DHRS7B,Q6IAN0,Dehydrogenase/reductase SDR family member 7B ,Nucleoplasm,0,transcription factor complex,"negative regulation of transcription, DNA-templated","transcription corepressor activity,",9606.ENSP00000378887,Transcription Regulation,slateblue1,9,3.839222222,0,shScramble,0,IR2h,3,Ku80ID
EGR1,P18146,Early growth response 1,Nucleoplasm,0,chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Biological rhythms, Transcription, Transcription regulation","Activator, DNA-binding",9606.ENSP00000239938,Transcription Regulation,slateblue1,9,4.049555556,0,shScramble,0,IR2h,3,Ku80ID
ETF1,P62495,Eukaryotic peptide chain release factor subunit 1 ,Nucleoplasm,DSB,translation release factor complex ,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay ",RNA binding ,9606.ENSP00000353741,Transcription Regulation,slateblue1,9,4.372222222,0,shScramble,0,IR2h,3,Ku80ID
FUBP3,Q96I24,Far upstream element binding protein 3,Nucleoplasm,0,nucleus ,"transcription, DNA-templated ",single-stranded DNA binding ,9606.ENSP00000318177,Transcription Regulation,slateblue1,9,6.455555556,0,shScramble,0,IR2h,3,Ku80ID
GTF2E1,P29083,General transcription factor IIE subunit 1,Nucleoplasm,0,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIE complex [GO:0005673],"Host-virus interaction, Transcription, Transcription regulation",metal ion binding [GO:0046872]; RNA polymerase II general transcription initiation factor activity [GO:0016251],9606.ENSP00000283875,Transcription Regulation,slateblue1,9,2.736444444,0,shScramble,0,IR2h,3,Ku80ID
GTF2I,P78347,General transcription factor IIi,Nucleoplasm,0,nucleoplasm ,"transcription, DNA-templated ",DNA binding ,9606.ENSP00000460070,Transcription Regulation,slateblue1,9,6.710888889,0,shScramble,0,IR2h,3,Ku80ID
GTF3C4,Q9UKN8,General transcription factor IIIC subunit 4,Nucleoplasm,0,mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; transcription factor TFIIIC complex [GO:0000127],Transcription,"Acyltransferase, DNA-binding, Transferase",9606.ENSP00000361219,Transcription Regulation,slateblue1,9,2.741444444,0,shScramble,0,IR2h,3,Ku80ID
HNRNPDL,O14979,Heterogeneous nuclear ribonucleoprotein D like,Nucleoplasm,0,chromatin [GO:0000785]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],"Transcription, Transcription regulation","Activator, DNA-binding, Repressor, RNA-binding",9606.ENSP00000483254,Transcription Regulation,slateblue1,9,3.373555556,0,shScramble,0,IR2h,3,Ku80ID
HTATIP2,Q9BUP3,Oxidoreductase HTATIP2 ,Nucleoplasm,0,nuclear envelope ,"transcription, DNA-templated ",transcription coactivator activity ,9606.ENSP00000392985,Transcription Regulation,slateblue1,9,3.184222222,0,shScramble,0,IR2h,3,Ku80ID
ITGB6,P18564,Integrin subunit beta 6,Nucleoplasm,0,cell junction [GO:0030054]; cell surface [GO:0009986]; centrosome [GO:0005813]; external side of plasma membrane [GO:0009897]; focal adhesion [GO:0005925]; integrin alphav-beta6 complex [GO:0034685]; integrin complex [GO:0008305]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; receptor complex [GO:0043235],"Cell adhesion, Host-virus interaction","Host cell receptor for virus entry, Integrin, Receptor",9606.ENSP00000283249,Transcription Regulation,slateblue1,9,2.604444444,0,shScramble,0,IR2h,3,Ku80ID
KHSRP,Q92945,KH-type splicing regulatory protein,Nucleoplasm,0,nucleoplasm ,RNA processing ,mRNA binding ,9606.ENSP00000381216,Transcription Regulation,slateblue1,9,2.610666667,0,shScramble,0,IR2h,3,Ku80ID
LMO7,Q8WWI1,LIM domain only protein 7 ,Nucleoplasm,NER,ubiquitin ligase complex ,positive regulation of transcription from RNA polymerase II promoter ,ubiquitin-protein transferase activity ,9606.ENSP00000366757,Transcription Regulation,slateblue1,9,6.740666667,0,shScramble,0,IR2h,3,Ku80ID
MDH2,P40926,"Malate dehydrogenase, mitochondrial ",Nucleoplasm,0,nucleus,oxaloacetate metabolic process,L-malate dehydrogenase activity,9606.ENSP00000327070,Transcription Regulation,slateblue1,9,3.052,0,shScramble,0,IR2h,3,Ku80ID
MED20,Q9H944,Mediator of RNA polymerase II transcription subunit 20 ,Nucleoplasm,0,nucleus,"transcription, DNA-templated",transcription coactivator activity,9606.ENSP00000265350,Transcription Regulation,slateblue1,9,2.722444444,0,shScramble,0,IR2h,3,Ku80ID
MEF2D,Q14814,Myocyte enhancer factor 2D,Nucleoplasm,0,chromatin [GO:0000785]; cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Apoptosis, Differentiation, Neurogenesis, Transcription, Transcription regulation","Activator, Developmental protein, DNA-binding",9606.ENSP00000271555,Transcription Regulation,slateblue1,9,2.613111111,0,shScramble,0,IR2h,3,Ku80ID
METAP1,P53582,Methionyl aminopeptidase 1,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic ribosome [GO:0022626],N-terminal protein amino acid modification [GO:0031365]; peptidyl-methionine modification [GO:0018206]; platelet aggregation [GO:0070527]; protein maturation [GO:0051604]; proteolysis [GO:0006508]; regulation of translation [GO:0006417],"Aminopeptidase, Hydrolase, Protease",9606.ENSP00000296411,Transcription Regulation,slateblue1,9,3.703444444,0,shScramble,0,IR2h,3,Ku80ID
MYO6,Q9UM54,Myosin VI,Nucleoplasm,0,actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; apical part of cell [GO:0045177]; autophagosome [GO:0005776]; cell cortex [GO:0005938]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; filamentous actin [GO:0031941]; filopodium [GO:0030175]; Golgi apparatus [GO:0005794]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; microvillus [GO:0005902]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; ruffle membrane [GO:0032587]; unconventional myosin complex [GO:0016461],"Endocytosis, Hearing, Protein transport, Transport","Actin-binding, Calmodulin-binding, Motor protein, Myosin",9606.ENSP00000358994,Transcription Regulation,slateblue1,9,5.244444444,0,shScramble,0,IR2h,3,Ku80ID
NFXL1,Q6ZNB6,"Nuclear transcription factor, X-box binding like 1",Nucleoplasm,0,chromatin [GO:0000785]; membrane [GO:0016020]; nucleus [GO:0005634],regulation of DNA-templated transcription [GO:0006355],"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]; zinc ion binding [GO:0008270]",9606.ENSP00000422037,Transcription Regulation,slateblue1,9,3.106111111,0,shScramble,0,IR2h,3,Ku80ID
NIBAN2,Q96TA1,Niban apoptosis regulator 2,Nucleoplasm,0,adherens junction [GO:0005912]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],axon guidance [GO:0007411]; cell differentiation [GO:0030154]; gonadotropin secretion [GO:0032274]; negative regulation of angiogenesis [GO:0016525]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of DNA biosynthetic process [GO:2000279]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of vascular endothelial growth factor receptor signaling pathway [GO:0030948]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of embryonic development [GO:0040019]; positive regulation of gene expression via chromosomal CpG island demethylation [GO:0044029]; positive regulation of skeletal muscle fiber development [GO:0048743]; positive regulation of transcription regulatory region DNA binding [GO:2000679],cadherin binding [GO:0045296]; transcription coactivator activity [GO:0003713],9606.ENSP00000362409,Transcription Regulation,slateblue1,9,2.295555556,0,shScramble,0,IR2h,3,Ku80ID
NKAPL,Q5M9Q1,NFKB activating protein like,Nucleoplasm,0,nucleus [GO:0005634],"Differentiation, Spermatogenesis, Transcription, Transcription regulation",chromatin binding [GO:0003682],9606.ENSP00000345716,Transcription Regulation,slateblue1,9,3.836777778,0,shScramble,0,IR2h,3,Ku80ID
NR2F2,P24468,Nuclear receptor subfamily 2 group F member 2,Nucleoplasm,0,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation","Activator, DNA-binding, Receptor",9606.ENSP00000377721,Transcription Regulation,slateblue1,9,3.088666667,0,shScramble,0,IR2h,3,Ku80ID
NR2F6,P10588,Nuclear receptor subfamily 2 group F member 6,Nucleoplasm,0,chromatin [GO:0000785]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation","DNA-binding, Receptor, Repressor",9606.ENSP00000291442,Transcription Regulation,slateblue1,9,2.829111111,0,shScramble,0,IR2h,3,Ku80ID
PA2G4,Q9UQ80,Proliferation-associated protein 2G4 ,Nucleoplasm,0,nucleolus ,rRNA processing ,ubiquitin protein ligase binding ,9606.ENSP00000302886,Transcription Regulation,slateblue1,9,5.787777778,0,shScramble,0,IR2h,3,Ku80ID
PICALM,Q13492,Phosphatidylinositol-binding clathrin assembly protein ,Nucleoplasm,0,nucleus,negative regulation of gene expression,"phosphatidylinositol-4,5-bisphosphate binding",9606.ENSP00000377015,Transcription Regulation,slateblue1,9,5.528555556,0,shScramble,0,IR2h,3,Ku80ID
POLR2C,P19387,RNA polymerase II subunit C,Nucleoplasm,0,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II, core complex [GO:0005665]",Transcription,DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983],9606.ENSP00000219252,Transcription Regulation,slateblue1,9,2.897111111,0,shScramble,0,IR2h,3,Ku80ID
POLR2E,P19388,"RNA polymerase II, I and III subunit E",Nucleoplasm,HR,"RNA polymerase II, core complex ","transcription, DNA-templated ",DNA binding ,9606.ENSP00000478303,Transcription Regulation,slateblue1,9,3.423888889,0,shScramble,0,IR2h,3,Ku80ID
POLR2G,P62487,RNA polymerase II subunit G,Nucleoplasm,HR,"nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; RNA polymerase II, core complex [GO:0005665]",Transcription,RNA-binding,9606.ENSP00000301788,Transcription Regulation,slateblue1,9,1.741777778,0,shScramble,0,IR2h,3,Ku80ID
POLR2H,P52434,"RNA polymerase II, I and III subunit H",Nucleoplasm,HR,"RNA polymerase II, core complex ","transcription, DNA-templated ",single-stranded DNA binding ,9606.ENSP00000415536,Transcription Regulation,slateblue1,9,4.614111111,0,shScramble,0,IR2h,3,Ku80ID
POLRMT,O00411,"DNA-directed RNA polymerase, mitochondrial ",Nucleoplasm,0,mitochondrial DNA-directed RNA polymerase complex [GO:0034245],"transcription, DNA-templated ",DNA binding ,9606.ENSP00000465759,Transcription Regulation,slateblue1,9,3.666222222,0,shScramble,0,IR2h,3,Ku80ID
PTPN2,P17706,Protein tyrosine phosphatase non-receptor type 2,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endosome lumen [GO:0031904]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],B cell differentiation [GO:0030183]; erythrocyte differentiation [GO:0030218]; glucose homeostasis [GO:0042593]; insulin receptor recycling [GO:0038020]; insulin receptor signaling pathway [GO:0008286]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of chemotaxis [GO:0050922]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; negative regulation of ERK1 and ERK2 cascade [GO:0070373]; negative regulation of inflammatory response [GO:0050728]; negative regulation of insulin receptor signaling pathway [GO:0046627]; negative regulation of interleukin-2-mediated signaling pathway [GO:1902206]; negative regulation of interleukin-4-mediated signaling pathway [GO:1902215]; negative regulation of interleukin-6-mediated signaling pathway [GO:0070104]; negative regulation of lipid storage [GO:0010888]; negative regulation of macrophage colony-stimulating factor signaling pathway [GO:1902227]; negative regulation of macrophage differentiation [GO:0045650]; negative regulation of platelet-derived growth factor receptor-beta signaling pathway [GO:2000587]; negative regulation of positive thymic T cell selection [GO:1902233]; negative regulation of protein tyrosine kinase activity [GO:0061099]; negative regulation of receptor signaling pathway via JAK-STAT [GO:0046426]; negative regulation of T cell receptor signaling pathway [GO:0050860]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of tumor necrosis factor-mediated signaling pathway [GO:0010804]; negative regulation of type I interferon-mediated signaling pathway [GO:0060339]; negative regulation of type II interferon-mediated signaling pathway [GO:0060336]; negative regulation of tyrosine phosphorylation of STAT protein [GO:0042532]; peptidyl-tyrosine dephosphorylation [GO:0035335]; positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902237]; positive regulation of gluconeogenesis [GO:0045722]; positive regulation of PERK-mediated unfolded protein response [GO:1903899]; regulation of hepatocyte growth factor receptor signaling pathway [GO:1902202]; regulation of type II interferon-mediated signaling pathway [GO:0060334]; T cell differentiation [GO:0030217],"Hydrolase, Protein phosphatase",9606.ENSP00000311857,Transcription Regulation,slateblue1,9,2.826777778,0,shScramble,0,IR2h,3,Ku80ID
RBFOX2,O43251,RNA binding fox-1 homolog 2,Nucleoplasm,0,nucleoplasm ,"negative regulation of transcription, DNA-templated ",transcription corepressor activity ,9606.ENSP00000413035,Transcription Regulation,slateblue1,9,3.771,0,shScramble,0,IR2h,3,Ku80ID
RBPJ,Q06330,Recombination signal binding protein for immunoglobulin kappa J region,Nucleoplasm,0,chromatin [GO:0000785]; cytoplasm [GO:0005737]; MAML1-RBP-Jkappa- ICN1 complex [GO:0002193]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription repressor complex [GO:0017053],"Host-virus interaction, Notch signaling pathway, Transcription, Transcription regulation","Activator, DNA-binding, Repressor",9606.ENSP00000345206,Transcription Regulation,slateblue1,9,3.535333333,0,shScramble,0,IR2h,3,Ku80ID
RPRD2,Q5VT52,Regulation of nuclear pre-mRNA domain containing 2,Nucleoplasm,0,"RNA polymerase II, holoenzyme ","transcription, DNA-templated ",RNA polymerase II core binding ,9606.ENSP00000358064,Transcription Regulation,slateblue1,9,5.215333333,0,shScramble,0,IR2h,3,Ku80ID
SAP18,O00422,Sin3A associated protein 18,Nucleoplasm,0,histone deacetylase complex ,"negative regulation of transcription, DNA-templated ",transcription corepressor activity ,9606.ENSP00000481842,Transcription Regulation,slateblue1,9,5.139333333,0,shScramble,0,IR2h,3,Ku80ID
SDHB,P21912,Succinate dehydrogenase complex iron sulfur subunit B,Nucleoplasm,0,mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; respiratory chain complex II (succinate dehydrogenase) [GO:0045273],"Electron transport, Host-virus interaction, Transport, Tricarboxylic acid cycle",Oxidoreductase,9606.ENSP00000364649,Transcription Regulation,slateblue1,9,4.096111111,0,shScramble,0,IR2h,3,Ku80ID
SENP1,Q9P0U3,SUMO specific peptidase 1,Nucleoplasm,0,cytoplasm [GO:0005737]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],Ubl conjugation pathway,"Hydrolase, Protease, Thiol protease",9606.ENSP00000394791,Transcription Regulation,slateblue1,9,3.517222222,0,shScramble,0,IR2h,3,Ku80ID
SKIC8,Q9GZS3,SKI8 subunit of superkiller complex,Nucleoplasm,0,Cdc73/Paf1 complex [GO:0016593]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; euchromatin [GO:0000791]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Ski complex [GO:0055087],"Transcription, Transcription regulation, Wnt signaling pathway",0,9606.ENSP00000453801,Transcription Regulation,slateblue1,9,3.285111111,0,shScramble,0,IR2h,3,Ku80ID
